_source_file,_row_index,_leaf_label,_leaf_id,_group_path,_text,_semantic_text,_dtype,_concept_label,_concept_score,_concept_source,_code_family,_facet_cond,_facet_task,_facet_variant,_facet_stat,_facet_outcome
HCP_S1200_DataDictionary_Oct_30_2023.csv,408,FS_L_Lateraloccipital_Area,FreeSurfer > Surface Area.FS_L_Lateraloccipital_Area,FreeSurfer > Surface Area,"category: FreeSurfer | assessment: Surface Area | columnHeader: FS_L_Lateraloccipital_Area | description: Neurolex definition: <a href=\""http://neurolex.org/wiki/Category:Lateral_occipital_cortex\"">Lateral Occipital Cortex</a> | fullDisplayName: Left lateraloccipital Surface Area","Neurolex definition: <a href=\""  Occipital Cortex</a> Left lateraloccipital Surface Area",determine,Cortex Right Lateraloccipital,0.243,keybert,,No Condition,FreeSurfer,Surface Area,Other,Other
HCP_S1200_DataDictionary_Oct_30_2023.csv,409,FS_L_Lateralorbitofrontal_Area,FreeSurfer > Surface Area.FS_L_Lateralorbitofrontal_Area,FreeSurfer > Surface Area,"category: FreeSurfer | assessment: Surface Area | columnHeader: FS_L_Lateralorbitofrontal_Area | description: Neurolex definition: <a href=\""http://neurolex.org/wiki/Category:Lateral_orbital_frontal_cortex\"">Lateral Orbital Frontal Cortex</a> | fullDisplayName: Left lateralorbitofrontal Surface Area","Neurolex definition: <a href=\""  Orbital Frontal Cortex</a> Left lateralorbitofrontal Surface Area",determine,Cortex Left Medialorbitofrontal,0.221,keybert,,No Condition,FreeSurfer,Surface Area,Other,Other
HCP_S1200_DataDictionary_Oct_30_2023.csv,410,FS_L_Lingual_Area,FreeSurfer > Surface Area.FS_L_Lingual_Area,FreeSurfer > Surface Area,"category: FreeSurfer | assessment: Surface Area | columnHeader: FS_L_Lingual_Area | description: Neurolex definition: <a href=\""http://neurolex.org/wiki/Category:Lingual_gyrus\"">Lingual Gyrus</a> | fullDisplayName: Left lingual Surface Area","Neurolex definition: <a href=\""  Gyrus</a> Left lingual Surface Area",determine,Gyrus Right Lingual,0.241,keybert,,No Condition,FreeSurfer,Surface Area,Other,Other
HCP_S1200_DataDictionary_Oct_30_2023.csv,411,FS_L_Medialorbitofrontal_Area,FreeSurfer > Surface Area.FS_L_Medialorbitofrontal_Area,FreeSurfer > Surface Area,"category: FreeSurfer | assessment: Surface Area | columnHeader: FS_L_Medialorbitofrontal_Area | description: Neurolex definition: <a href=\""http://neurolex.org/wiki/Category:Medial_orbital_frontal_cortex\"">Medial Orbital Frontal Cortex</a> | fullDisplayName: Left medialorbitofrontal Surface Area","Neurolex definition: <a href=\""  Orbital Frontal Cortex</a> Left medialorbitofrontal Surface Area",determine,Cortex Left Medialorbitofrontal,0.221,keybert,,No Condition,FreeSurfer,Surface Area,Other,Other
HCP_S1200_DataDictionary_Oct_30_2023.csv,412,FS_L_Middletemporal_Area,FreeSurfer > Surface Area.FS_L_Middletemporal_Area,FreeSurfer > Surface Area,"category: FreeSurfer | assessment: Surface Area | columnHeader: FS_L_Middletemporal_Area | description: Neurolex definition: <a href=\""http://neurolex.org/wiki/Category:Middle_temporal_gyrus\"">Middle Temporal Gyrus</a> | fullDisplayName: Left middletemporal Surface Area","Neurolex definition: <a href=\""  Temporal Gyrus</a> Left middletemporal Surface Area",determine,Gyrus Right Superiortemporal,0.218,keybert,,No Condition,FreeSurfer,Surface Area,Other,Other
HCP_S1200_DataDictionary_Oct_30_2023.csv,413,FS_L_Parahippocampal_Area,FreeSurfer > Surface Area.FS_L_Parahippocampal_Area,FreeSurfer > Surface Area,"category: FreeSurfer | assessment: Surface Area | columnHeader: FS_L_Parahippocampal_Area | description: Neurolex definition: <a href=\""http://neurolex.org/wiki/Category:Parahippocampal_gyrus\"">Parahippocampal Gyrus</a> | fullDisplayName: Left parahippocampal Surface Area","Neurolex definition: <a href=\""  Gyrus</a> Left parahippocampal Surface Area",determine,Gyrus Right Parahippocampal,0.272,keybert,,No Condition,FreeSurfer,Surface Area,Other,Other
HCP_S1200_DataDictionary_Oct_30_2023.csv,414,FS_L_Paracentral_Area,FreeSurfer > Surface Area.FS_L_Paracentral_Area,FreeSurfer > Surface Area,"category: FreeSurfer | assessment: Surface Area | columnHeader: FS_L_Paracentral_Area | description: Neurolex definition: <a href=\""http://neurolex.org/wiki/Category:Paracentral_sulcus\"">Paracentral Sulcus</a> | fullDisplayName: Left paracentral Surface Area","Neurolex definition: <a href=\""  Sulcus</a> Left paracentral Surface Area",determine,Sulcus Right Paracentral,0.193,keybert,,No Condition,FreeSurfer,Surface Area,Other,Other
HCP_S1200_DataDictionary_Oct_30_2023.csv,415,FS_L_Parsopercularis_Area,FreeSurfer > Surface Area.FS_L_Parsopercularis_Area,FreeSurfer > Surface Area,"category: FreeSurfer | assessment: Surface Area | columnHeader: FS_L_Parsopercularis_Area | description: Neurolex definition: <a href=\""http://neurolex.org/wiki/Category:Opercular_part_of_inferior_frontal_gyrus\"">Opercular Part of Inferior Frontal Gyrus</a> | fullDisplayName: Left parsopercularis Surface Area","Neurolex definition: <a href=\""  Part of Inferior Frontal Gyrus</a> Left parsopercularis Surface Area",determine,Inferior Frontal Gyrus,0.204,keybert,,No Condition,FreeSurfer,Surface Area,Other,Other
HCP_S1200_DataDictionary_Oct_30_2023.csv,416,FS_L_Parsorbitalis_Area,FreeSurfer > Surface Area.FS_L_Parsorbitalis_Area,FreeSurfer > Surface Area,"category: FreeSurfer | assessment: Surface Area | columnHeader: FS_L_Parsorbitalis_Area | description: Neurolex definition: <a href=\""http://neurolex.org/wiki/Category:Orbital_part_of_inferior_frontal_gyrus\"">Orbital Part of Inferior Frontal Gyrus</a> | fullDisplayName: Left parsorbitalis Surface Area","Neurolex definition: <a href=\""  Part of Inferior Frontal Gyrus</a> Left parsorbitalis Surface Area",determine,Inferior Frontal Gyrus,0.204,keybert,,No Condition,FreeSurfer,Surface Area,Other,Other
HCP_S1200_DataDictionary_Oct_30_2023.csv,417,FS_L_Parstriangularis_Area,FreeSurfer > Surface Area.FS_L_Parstriangularis_Area,FreeSurfer > Surface Area,"category: FreeSurfer | assessment: Surface Area | columnHeader: FS_L_Parstriangularis_Area | description: Neurolex definition: <a href=\""http://neurolex.org/wiki/Category:Triangular_part_of_inferior_frontal_gyrus\"">Triangular Part of Inferior Frontal Gyrus</a> | fullDisplayName: Left parstriangularis Surface Area","Neurolex definition: <a href=\""  Part of Inferior Frontal Gyrus</a> Left parstriangularis Surface Area",determine,Inferior Frontal Gyrus,0.204,keybert,,No Condition,FreeSurfer,Surface Area,Other,Other
HCP_S1200_DataDictionary_Oct_30_2023.csv,418,FS_L_Pericalcarine_Area,FreeSurfer > Surface Area.FS_L_Pericalcarine_Area,FreeSurfer > Surface Area,"category: FreeSurfer | assessment: Surface Area | columnHeader: FS_L_Pericalcarine_Area | description: Neurolex definition: <a href=\""http://neurolex.org/wiki/Category:Pericalcarine_cortex\"">Pericalcarine Cortex</a> | fullDisplayName: Left pericalcarine Surface Area","Neurolex definition: <a href=\""  Cortex</a> Left pericalcarine Surface Area",determine,Cortex Right Entorhinal,0.24,keybert,,No Condition,FreeSurfer,Surface Area,Other,Other
HCP_S1200_DataDictionary_Oct_30_2023.csv,419,FS_L_Postcentral_Area,FreeSurfer > Surface Area.FS_L_Postcentral_Area,FreeSurfer > Surface Area,"category: FreeSurfer | assessment: Surface Area | columnHeader: FS_L_Postcentral_Area | description: Neurolex definition: <a href=\""http://neurolex.org/wiki/Category:Postcentral_gyrus\"">Postcentral Gyrus</a> | fullDisplayName: Left postcentral Surface Area","Neurolex definition: <a href=\""  Gyrus</a> Left postcentral Surface Area",determine,Gyrus Right Precentral,0.21,keybert,,No Condition,FreeSurfer,Surface Area,Other,Other
HCP_S1200_DataDictionary_Oct_30_2023.csv,420,FS_L_Posteriorcingulate_Area,FreeSurfer > Surface Area.FS_L_Posteriorcingulate_Area,FreeSurfer > Surface Area,"category: FreeSurfer | assessment: Surface Area | columnHeader: FS_L_Posteriorcingulate_Area | description: Neurolex definition: <a href=\""http://neurolex.org/wiki/Category:Posterior_cingulate_gyrus\"">Posterior Cingulate Gyrus</a> | fullDisplayName: Left posteriorcingulate Surface Area","Neurolex definition: <a href=\""  Cingulate Gyrus</a> Left posteriorcingulate Surface Area",determine,Gyrus Right Posteriorcingulate,0.231,keybert,,No Condition,FreeSurfer,Surface Area,Other,Other
HCP_S1200_DataDictionary_Oct_30_2023.csv,421,FS_L_Precentral_Area,FreeSurfer > Surface Area.FS_L_Precentral_Area,FreeSurfer > Surface Area,"category: FreeSurfer | assessment: Surface Area | columnHeader: FS_L_Precentral_Area | description: Neurolex definition: <a href=\""http://neurolex.org/wiki/Category:Precentral_gyrus\"">Precentral Gyrus</a> | fullDisplayName: Left precentral Surface Area","Neurolex definition: <a href=\""  Gyrus</a> Left precentral Surface Area",determine,Gyrus Right Precentral,0.21,keybert,,No Condition,FreeSurfer,Surface Area,Other,Other
HCP_S1200_DataDictionary_Oct_30_2023.csv,422,FS_L_Precuneus_Area,FreeSurfer > Surface Area.FS_L_Precuneus_Area,FreeSurfer > Surface Area,"category: FreeSurfer | assessment: Surface Area | columnHeader: FS_L_Precuneus_Area | description: Neurolex definition: <a href=\""http://neurolex.org/wiki/Category:Precuneus_cortex\"">Precuneus Cortex</a> | fullDisplayName: Left precuneus Surface Area","Neurolex definition: <a href=\""  Cortex</a> Left precuneus Surface Area",determine,Cortex Right Entorhinal,0.24,keybert,,No Condition,FreeSurfer,Surface Area,Other,Other
HCP_S1200_DataDictionary_Oct_30_2023.csv,423,FS_L_Rostralanteriorcingulate_Area,FreeSurfer > Surface Area.FS_L_Rostralanteriorcingulate_Area,FreeSurfer > Surface Area,"category: FreeSurfer | assessment: Surface Area | columnHeader: FS_L_Rostralanteriorcingulate_Area | description: Neurolex definition: <a href=\""http://neurolex.org/wiki/Category:Rostral_anterior_cingulate_cortex\"">Rostral Anterior Cingulate Cortex</a> | fullDisplayName: Left rostralanteriorcingulate Surface Area","Neurolex definition: <a href=\""  Anterior Cingulate Cortex</a> Left rostralanteriorcingulate Surface Area",determine,Cortex Left Caudalanteriorcingulate,0.256,keybert,,No Condition,FreeSurfer,Surface Area,Other,Other
HCP_S1200_DataDictionary_Oct_30_2023.csv,424,FS_L_Rostralmiddlefrontal_Area,FreeSurfer > Surface Area.FS_L_Rostralmiddlefrontal_Area,FreeSurfer > Surface Area,"category: FreeSurfer | assessment: Surface Area | columnHeader: FS_L_Rostralmiddlefrontal_Area | description: Neurolex definition: <a href=\""http://neurolex.org/wiki/Category:Rostral_middle_frontal_gyrus\"">Rostral Middle Frontal Gyrus</a> | fullDisplayName: Left rostralmiddlefrontal Surface Area","Neurolex definition: <a href=\""  Middle Frontal Gyrus</a> Left rostralmiddlefrontal Surface Area",determine,Gyrus Right Caudalmiddlefrontal,0.259,keybert,,No Condition,FreeSurfer,Surface Area,Other,Other
HCP_S1200_DataDictionary_Oct_30_2023.csv,425,FS_L_Superiorfrontal_Area,FreeSurfer > Surface Area.FS_L_Superiorfrontal_Area,FreeSurfer > Surface Area,"category: FreeSurfer | assessment: Surface Area | columnHeader: FS_L_Superiorfrontal_Area | description: Neurolex definition: <a href=\""http://neurolex.org/wiki/Category:Superior_frontal_gyrus\"">Superior Frontal Gyrus</a> | fullDisplayName: Left superiorfrontal Surface Area","Neurolex definition: <a href=\""  Frontal Gyrus</a> Left superiorfrontal Surface Area",determine,Gyrus Right Caudalmiddlefrontal,0.259,keybert,,No Condition,FreeSurfer,Surface Area,Other,Other
HCP_S1200_DataDictionary_Oct_30_2023.csv,426,FS_L_Superiorparietal_Area,FreeSurfer > Surface Area.FS_L_Superiorparietal_Area,FreeSurfer > Surface Area,"category: FreeSurfer | assessment: Surface Area | columnHeader: FS_L_Superiorparietal_Area | description: Neurolex definition: <a href=\""http://neurolex.org/wiki/Category:Superior_parietal_cortex\"">Superior Parietal Cortex </a> | fullDisplayName: Left superiorparietal Surface Area","Neurolex definition: <a href=\""  Parietal Cortex </a> Left superiorparietal Surface Area",determine,Cortex Right Inferiorparietal,0.246,keybert,,No Condition,FreeSurfer,Surface Area,Other,Other
HCP_S1200_DataDictionary_Oct_30_2023.csv,427,FS_L_Superiortemporal_Area,FreeSurfer > Surface Area.FS_L_Superiortemporal_Area,FreeSurfer > Surface Area,"category: FreeSurfer | assessment: Surface Area | columnHeader: FS_L_Superiortemporal_Area | description: Neurolex definition: <a href=\""http://neurolex.org/wiki/Category:Superior_temporal_gyrus\"">Superior Temporal Gyrus</a> | fullDisplayName: Left superiortemporal Surface Area","Neurolex definition: <a href=\""  Temporal Gyrus</a> Left superiortemporal Surface Area",determine,Gyrus Right Superiortemporal,0.218,keybert,,No Condition,FreeSurfer,Surface Area,Other,Other
HCP_S1200_DataDictionary_Oct_30_2023.csv,428,FS_L_Supramarginal_Area,FreeSurfer > Surface Area.FS_L_Supramarginal_Area,FreeSurfer > Surface Area,"category: FreeSurfer | assessment: Surface Area | columnHeader: FS_L_Supramarginal_Area | description: Neurolex definition: <a href=\""http://neurolex.org/wiki/Category:Supramarginal_gyrus\"">Supramarginal Gyrus</a> | fullDisplayName: Left supramarginal Surface Area","Neurolex definition: <a href=\""  Gyrus</a> Left supramarginal Surface Area",determine,Gyrus Right Precentral,0.21,keybert,,No Condition,FreeSurfer,Surface Area,Other,Other
HCP_S1200_DataDictionary_Oct_30_2023.csv,429,FS_L_Frontalpole_Area,FreeSurfer > Surface Area.FS_L_Frontalpole_Area,FreeSurfer > Surface Area,"category: FreeSurfer | assessment: Surface Area | columnHeader: FS_L_Frontalpole_Area | description: Neurolex definition: <a href=\""http://neurolex.org/wiki/Category:Frontal_pole\"">Frontal Pole</a> | fullDisplayName: Left frontalpole Surface Area","Neurolex definition: <a href=\""  Pole</a> Left frontalpole Surface Area",determine,Pole Right Frontalpole,0.202,keybert,,No Condition,FreeSurfer,Surface Area,Other,Other
HCP_S1200_DataDictionary_Oct_30_2023.csv,430,FS_L_Temporalpole_Area,FreeSurfer > Surface Area.FS_L_Temporalpole_Area,FreeSurfer > Surface Area,"category: FreeSurfer | assessment: Surface Area | columnHeader: FS_L_Temporalpole_Area | description: Neurolex definition: <a href=\""http://neurolex.org/wiki/Category:Temporal_pole\"">Temporal Pole</a> | fullDisplayName: Left temporalpole Surface Area","Neurolex definition: <a href=\""  Pole</a> Left temporalpole Surface Area",determine,Pole Right Frontalpole,0.202,keybert,,No Condition,FreeSurfer,Surface Area,Other,Other
HCP_S1200_DataDictionary_Oct_30_2023.csv,431,FS_L_Transversetemporal_Area,FreeSurfer > Surface Area.FS_L_Transversetemporal_Area,FreeSurfer > Surface Area,"category: FreeSurfer | assessment: Surface Area | columnHeader: FS_L_Transversetemporal_Area | description: Neurolex definition: <a href=\""http://neurolex.org/wiki/Category:Transverse_temporal_cortex\"">Transverse Temporal Cortex</a> | fullDisplayName: Left transversetemporal Surface Area","Neurolex definition: <a href=\""  Temporal Cortex</a> Left transversetemporal Surface Area",determine,Cortex Right Insula,0.241,keybert,,No Condition,FreeSurfer,Surface Area,Other,Other
HCP_S1200_DataDictionary_Oct_30_2023.csv,432,FS_L_Insula_Area,FreeSurfer > Surface Area.FS_L_Insula_Area,FreeSurfer > Surface Area,"category: FreeSurfer | assessment: Surface Area | columnHeader: FS_L_Insula_Area | description: Neurolex definition: <a href=\""http://neurolex.org/wiki/Category:Transverse_temporal_cortex\"">Transverse Temporal Cortex</a> | fullDisplayName: Left insula Surface Area","Neurolex definition: <a href=\""  Temporal Cortex</a> Left insula Surface Area",determine,Cortex Right Insula,0.241,keybert,,No Condition,FreeSurfer,Surface Area,Other,Other
HCP_S1200_DataDictionary_Oct_30_2023.csv,433,FS_R_Bankssts_Area,FreeSurfer > Surface Area.FS_R_Bankssts_Area,FreeSurfer > Surface Area,"category: FreeSurfer | assessment: Surface Area | columnHeader: FS_R_Bankssts_Area | description: Neurolex definition: <a href=\""http://neurolex.org/wiki/Category:Banks_of_superior_temporal_sulcus\"">Banks of the Superior Temporal Sulcus</a> | fullDisplayName: Right bankssts Surface Area","Neurolex definition: <a href=\""  of the Superior Temporal Sulcus</a> Right bankssts Surface Area",determine,Superior Temporal Sulcus,0.181,keybert,,No Condition,FreeSurfer,Surface Area,Other,Other
HCP_S1200_DataDictionary_Oct_30_2023.csv,434,FS_R_Caudalanteriorcingulate_Area,FreeSurfer > Surface Area.FS_R_Caudalanteriorcingulate_Area,FreeSurfer > Surface Area,"category: FreeSurfer | assessment: Surface Area | columnHeader: FS_R_Caudalanteriorcingulate_Area | description: Neurolex definition: <a href=\""http://neurolex.org/wiki/Category:Caudal_anterior_cingulate_cortex\"">Caudal Anterior Cingulate Cortex</a> | fullDisplayName: Right caudalanteriorcingulate Surface Area","Neurolex definition: <a href=\""  Anterior Cingulate Cortex</a> Right caudalanteriorcingulate Surface Area",determine,Cortex Left Caudalanteriorcingulate,0.256,keybert,,No Condition,FreeSurfer,Surface Area,Other,Other
HCP_S1200_DataDictionary_Oct_30_2023.csv,435,FS_R_Caudalmiddlefrontal_Area,FreeSurfer > Surface Area.FS_R_Caudalmiddlefrontal_Area,FreeSurfer > Surface Area,"category: FreeSurfer | assessment: Surface Area | columnHeader: FS_R_Caudalmiddlefrontal_Area | description: Neurolex definition: <a href=\""http://neurolex.org/wiki/Category:Caudal_middle_frontal_gyrus\"">Caudal Middle Frontal Gyrus</a> | fullDisplayName: Right caudalmiddlefrontal Surface Area","Neurolex definition: <a href=\""  Middle Frontal Gyrus</a> Right caudalmiddlefrontal Surface Area",determine,Gyrus Right Caudalmiddlefrontal,0.259,keybert,,No Condition,FreeSurfer,Surface Area,Other,Other
